Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
3820,0.0118285855,0.5397925973,0.0245669857,16,18153,17954
3830,0.0157290492,0.5444450974,0.0154652558,16,18153,17954
3840,0.0152942166,0.5494946837,0.0150879361,16,18153,17954
3850,0.0139971245,0.5535495281,0.0140341837,18,18153,17954
3860,0.0054531484,0.5564841628,0.0177505501,18,18153,17954
3870,0.0013805354,0.5574899316,0.0271430835,18,18153,17954
3880,0.0037752318,0.5560655594,0.0296415705,18,18153,17954
3890,0.0176344179,0.5437608957,0.0044512036,16,18153,17954
3900,0.0227084793,0.5381026268,-0.0110304328,16,18153,17954
3910,0.0238200799,0.5371519327,-0.0104043595,16,18153,17954
3920,0.0262317173,0.5376340151,-0.0123806130,16,18153,17954
3930,0.0266892686,0.5387706757,-0.0027736304,16,18153,17980
3940,0.0288878530,0.5379637480,-0.0022373691,0,18153,17980
3950,0.0290182009,0.5400198698,0.0054781949,0,18153,17980
3960,0.0314990915,0.5395675302,0.0062124920,0,18153,17980
3970,0.0294484384,0.5424230695,0.0178093053,0,18153,17980
3980,0.0269249249,0.5482785702,0.0042309617,3,18153,17980
3990,0.0273893513,0.5457341075,0.0206795260,3,18153,17980
4000,0.0281965304,0.5463176966,0.0228317529,3,18153,17980
4010,0.0254657213,0.5432341099,0.0204501096,3,18153,17980
4020,0.0254466441,0.5428296328,0.0226102006,3,18153,17980
4030,0.0265325811,0.5405039787,0.0212004315,14,18153,17980
4040,0.0265750978,0.5395955443,0.0232013129,14,18153,17980
4050,0.0244721100,0.5365874767,0.0165261291,14,18153,17980
4060,0.0307018049,0.5355727673,0.0284768268,14,18153,17980
4070,0.0313344710,0.5342546701,0.0303517226,30,18153,17980
4080,0.0305053759,0.5321816206,0.0318520404,30,18153,17980
4090,0.0310683046,0.5324488878,0.0422127955,30,18153,17980
4100,0.0255716927,0.5307884812,0.0449558012,30,18153,17980
4110,0.0252805036,0.5344318748,0.0422692522,48,18153,17980
4120,0.0239630677,0.5341625214,0.0462013558,48,18153,17980
4130,0.0233391076,0.5348141193,0.0473710336,48,18153,17980
4140,0.0231378898,0.5329290032,0.0567104183,48,18153,17980
4150,0.0220737606,0.5327468514,0.0592726655,48,18153,17980
4160,0.0146486126,0.5327423811,0.0582699031,59,18153,17980
4170,0.0127859013,0.5326343179,0.0603329539,59,18153,17980
4180,0.0132715218,0.5316672325,0.0689446926,59,18185,17980
4190,0.0138142053,0.5317508578,0.0747405812,59,18185,17980
4200,0.0128487283,0.5325799584,0.0764962435,75,18185,17980
4210,0.0127504766,0.5331431627,0.0787899494,75,18185,17980
4220,0.0114704929,0.5334436893,0.0809157938,75,18185,17980
4230,0.0120226769,0.5345058441,0.0823997855,75,18185,17980
4240,0.0109665785,0.5349686742,0.0842973888,82,18185,17980
4250,0.0095159691,0.5359121561,0.0849457234,82,18185,17980
