Time,X,Y,Z,Gas1L,Gas1R
26200,1.7556064129,0.1655245423,0.3090227246,19203,19070
26300,1.7750599384,0.1659072340,0.3088763058,19203,19070
26400,1.7930283546,0.1642222255,0.3101013005,19208,19070
26500,1.8115724325,0.1667222977,0.3088803887,19208,19070
26600,1.8270885944,0.1668439955,0.3020308316,19208,19064
26700,1.8357641697,0.1663611233,0.2991445661,19208,19064
26800,1.8387502432,0.1680159867,0.2973745465,19208,19064
26900,1.8427532911,0.1674447656,0.2993995547,19212,19064
27000,1.8415776491,0.1683573425,0.3018466830,19212,19064
27100,1.8464242220,0.1698401868,0.3058185577,19212,19060
27200,1.8564625978,0.1687467396,0.3065698147,19212,19060
27300,1.8719805479,0.1687403768,0.3069656789,19212,19060
27400,1.8877464533,0.1693726480,0.3030639887,19213,19060
27500,1.9072263241,0.1682649404,0.3008205295,19213,19060
27600,1.9224187136,0.1654028296,0.2996487319,19213,19069
27700,1.9326903820,0.1651444286,0.2999851704,19213,19069
27800,1.9373841286,0.1670280099,0.2980393469,19213,19069
27900,1.9390957355,0.1711012870,0.2983109057,19213,19069
28000,1.9384624958,0.1691058576,0.2992397547,19213,19069
28100,1.9378955364,0.1734408140,0.3036594391,19213,19068
28200,1.9354369640,0.1829293966,0.3092790842,19213,19068
28300,1.9348813295,0.1987175047,0.3106876612,19213,19068
28400,1.9367101192,0.2188970894,0.3090962172,19220,19068
28500,1.9400627613,0.2378829122,0.3060342073,19220,19068
28600,1.9433063269,0.2547377050,0.3011257648,19220,19076
28700,1.9443037510,0.2664823234,0.2986873090,19220,19076
28800,1.9476689100,0.2670539916,0.2955576479,19220,19076
28900,1.9516810179,0.2648752034,0.2931466103,19217,19076
29000,1.9523432255,0.2646086514,0.2895393968,19217,19076
29100,1.9523892403,0.2615374327,0.2870538235,19217,19076
29200,1.9516624212,0.2676557004,0.2902758718,19217,19076
29300,1.9505550861,0.2812955976,0.2972859144,19217,19076
29400,1.9483364820,0.2976644039,0.3127382398,19226,19076
29500,1.9474461079,0.3200725019,0.3183618486,19226,19076
29600,1.9485106468,0.3370944858,0.3175316155,19226,19080
29700,1.9515928030,0.3461554646,0.3125579655,19226,19080
29800,1.9520424604,0.3554325104,0.3032639325,19226,19080
29900,1.9530020952,0.3562580049,0.2959647477,19231,19080
30000,1.9542374611,0.3573524952,0.2901763916,19231,19080
30100,1.9542460442,0.3598500192,0.2874587178,19231,19074
30200,1.9542486668,0.3643791676,0.2910131812,19231,19074
30300,1.9542840719,0.3789458275,0.2935104966,19231,19074
30400,1.9542206526,0.3939659297,0.2951082587,19238,19074
30500,1.9540126324,0.4116873145,0.2958127558,19238,19074
30600,1.9543251991,0.4295286536,0.3016609848,19238,19082
30700,1.9567341805,0.4404161870,0.3015454412,19238,19082
30800,1.9568295479,0.4492528737,0.3026359081,19238,19082
30900,1.9597629309,0.4509933591,0.3020053208,19234,19082
31000,1.9629119635,0.4539418221,0.3010522127,19234,19082
31100,1.9636636972,0.4570585191,0.2982636094,19234,19079
31200,1.9643720388,0.4616952837,0.2978915572,19234,19079
31300,1.9650926590,0.4738405347,0.3004939854,19234,19079
31400,1.9654716253,0.4874497056,0.3015861809,19249,19079
31500,1.9650062323,0.5053261518,0.3024363518,19249,19079
31600,1.9651800394,0.5229977965,0.3052068949,19249,19081
31700,1.9682949781,0.5360816717,0.3052600324,19249,19081
31800,1.9683492184,0.5484235883,0.3056345284,19249,19081
31900,1.9682953358,0.5543702245,0.3041161299,19238,19081
32000,1.9664530754,0.5577983260,0.3000291884,19238,19081
32100,1.9652122259,0.5583438277,0.2992461026,19238,19082
32200,1.9579607248,0.5547132492,0.2994542718,19238,19082
32300,1.9452590942,0.5490158796,0.3008651733,19238,19082
32400,1.9287667274,0.5514852405,0.3016270697,19233,19082
32500,1.9092292786,0.5533844233,0.3009263575,19233,19082
32600,1.8873202801,0.5540314317,0.2994104922,19233,19090
32700,1.8754214048,0.5553867817,0.2978774011,19233,19090
32800,1.8645280600,0.5558500886,0.3003132343,19233,19090
32900,1.8577287197,0.5564949512,0.3026354909,19220,19090
33000,1.8538864851,0.5555658340,0.3043341637,19220,19090
33100,1.8523243666,0.5545877218,0.3043444753,19220,19091
33200,1.8474843502,0.5535805225,0.3058436513,19220,19091
33300,1.8385217190,0.5515682697,0.3060216010,19220,19091
33400,1.8257123232,0.5506374836,0.3065843582,19221,19091
33500,1.8074442148,0.5505581498,0.3066687286,19221,19091
33600,1.7890824080,0.5510880947,0.3033885062,19221,19099
33700,1.7717555761,0.5512939095,0.3019064069,19221,19099
33800,1.7599353790,0.5521014333,0.3014204502,19221,19099
33900,1.7538248301,0.5540058017,0.3034851253,19218,19099
34000,1.7506412268,0.5543861985,0.3030754626,19218,19099
34100,1.7463942766,0.5553869605,0.3038821518,19218,19093
34200,1.7409465313,0.5559871197,0.3022811413,19218,19093
34300,1.7331844568,0.5571156740,0.3023953438,19218,19093
34400,1.7221508026,0.5584207773,0.3004822135,19233,19093
34500,1.7039475441,0.5578376055,0.3001618087,19233,19093
34600,1.6864193678,0.5567357540,0.3013607264,19233,19100
