Time,X,Y,Z,Gas1L,Gas1R
56200,1.0509574413,1.3056179285,0.9496233463,18318,18277
56300,1.0587202311,1.3062425852,0.9502233863,18338,18277
56400,1.0716857910,1.3065160513,0.9478691220,18338,18277
56500,1.0841548443,1.3052358627,0.9505922198,18338,18288
56600,1.1000190973,1.3051259518,0.9519448280,18338,18288
56700,1.1103333235,1.3060058355,0.9470328093,18338,18288
56800,1.1189529896,1.3071098328,0.9501463771,18349,18288
56900,1.1256352663,1.3040060997,0.9566861987,18349,18288
57000,1.1333713531,1.3034451008,0.9559592605,18349,18305
57100,1.1393646002,1.3025176525,0.9530001879,18349,18305
57200,1.1454154253,1.3027889729,0.9495870471,18349,18305
57300,1.1529926062,1.3036386967,0.9521316886,18320,18305
57400,1.1693333387,1.3038153648,0.9517475367,18320,18305
57500,1.1795883179,1.3048409224,0.9543640018,18320,18315
57600,1.1906909943,1.3057043552,0.9527834058,18320,18315
57700,1.2041729689,1.3008652925,0.9534124136,18320,18315
57800,1.2179414034,1.3019844294,0.9507785439,18319,18315
57900,1.2265168428,1.3021702766,0.9485341311,18319,18315
58000,1.2399182320,1.3054226637,0.9487804174,18319,18328
58100,1.2486594915,1.3031095266,0.9491763711,18319,18328
58200,1.2514269352,1.3036528826,0.9516847730,18319,18328
58300,1.2577342987,1.3059067726,0.9540760517,18260,18328
58400,1.2742104530,1.3086892366,0.9570844173,18260,18328
58500,1.2806422710,1.3100051880,0.9542723894,18260,18327
58600,1.2918386459,1.3117363453,0.9538440108,18260,18327
58700,1.3055999279,1.3152345419,0.9534136653,18260,18327
58800,1.3246930838,1.3136359453,0.9505336285,18164,18327
58900,1.3346180916,1.3165181875,0.9486889243,18164,18327
59000,1.3474067450,1.3107761145,0.9478558302,18164,18346
59100,1.3521761894,1.3108822107,0.9485588670,18164,18346
59200,1.3557665348,1.3098615408,0.9491870999,18164,18346
59300,1.3652360439,1.3135412931,0.9517393708,18052,18346
59400,1.3788084984,1.3148277998,0.9597001672,18052,18346
59500,1.3867132664,1.3161314726,0.9609869123,18052,18356
59600,1.4084346294,1.3139576912,0.9576181173,18052,18356
59700,1.4214438200,1.3202496767,0.9495139718,18052,18356
59800,1.4306763411,1.3188835382,0.9443868399,17982,18356
59900,1.4411978722,1.3202525377,0.9465473294,17982,18356
60000,1.4484981298,1.3186674118,0.9489798546,17982,18355
60100,1.4533272982,1.3187985420,0.9507325292,17982,18355
60200,1.4625377655,1.3177977800,0.9514543414,17982,18355
60300,1.4692441225,1.3178451061,0.9516253471,17936,18355
60400,1.4817707539,1.3186068535,0.9500595927,17936,18355
60500,1.5021064281,1.3175733089,0.9515997171,17936,18366
60600,1.5122898817,1.3141123056,0.9498044252,17936,18366
